Id,Sales
181,29.409345410513353
182,105.0290176887316
183,-48.71577678237938
184,-125.38412155538659
185,55.18552650690003
186,-180.2459389363425
187,-96.8397467330487
188,-72.82931458045687
189,23.45592987603235
190,-499.0966646909331
191,-312.4647385728849
192,-458.23372704278586
193,-631.08495902065
194,-1367.763454970474
195,-689.3733840122135
196,-42.27193299893553
197,-373.45952844436306
198,-179.47048776677687
199,-850.905849783559
200,-117.54933022677126
201,-483.4530455435372
202,-1095.9127267363672
203,-457.24003271183767
204,311.2177417069636
205,-124.24630383891444
206,-19.638545536470634
207,-1193.4675925806516
208,106.25327489526333
209,-212.32647471566392
210,-692.8728736703839
211,-461.6905006825585
212,115.79656303789378
213,17.163779769782664
214,-740.6563244177881
215,-154.4712258432835
216,-163.1237238097986
217,-92.25099860573569
218,-45.55910907779202
219,-447.23014978603504
220,-269.9619548545761
221,31.75417849051167
222,-123.88103006973154
223,171.29629982567644
224,288.7899898478905
225,1.854001849729831
226,264.8835844409116
227,150.43476359534895
228,-185.049648805835
229,-280.34068081255447
230,-219.37720834540033
231,-379.6519118930881
232,-278.21742988189976
233,266.3971246561343
234,-483.0283032473935
235,-161.30771734031475
236,11.517666265230487
237,-400.3810399801342
238,-146.95841657787386
239,559.6999294396038
240,153.09697323791707
241,93.16340585046068
242,105.23056591030912
243,-27.349650388633712
244,-455.1164363686353
245,-350.44244521017174
246,19.97923744600956
247,-755.2999166708614
248,-123.17946840099275
249,287.80118886136796
250,-640.0943545020665
251,-28.410009341286212
252,287.5675748416132
253,-229.50470424369163
254,255.8029764059128
255,-70.53203329452398
256,-77.84067495986945
257,1518.0181434909603
258,-1128.3587089911455
259,-329.1448832071427
260,-77.75869704855084
261,-157.1517711352582
262,78.90604239446346
263,9.394588040849602
264,-304.66307806446895
265,-21.152719008030765
266,-349.248354032805
267,21.337226877255546
268,46.553666940109444
269,-427.6016787822054
270,-179.6483176600796
271,-308.96450052086124
272,28.575980070451592
273,-221.6329825568524
274,-345.73337837874647
275,-524.9616168120763
276,-24.459929014653316
277,-340.7105042477442
278,-743.5129437559482
279,-308.01991234044306
280,-226.6673128706864
281,18.90137759094073
282,-84.34272075759918
283,-20.07681649073218
284,-846.2696074309385
285,-598.6625799566307
286,-186.96663087676043
287,-230.4681749767169
288,-263.7327274007641
289,-322.5026574838085
290,-22.579503105025147
291,-226.10751426839568
292,-137.3683538194103
293,-1238.1380703107513
294,-885.9288399191416
295,-501.6897342552051
296,-786.6356278598458
297,-333.30203835611616
298,-320.89913729991235
299,216.41587143653206
300,-120.69301617644125
301,142.87149531359748
302,-92.42525923604565
303,-448.9592849997747
304,-87.07355235964185
305,66.92062997090181
306,-67.45555886975882
307,16.682965503397213
308,-190.0460988769389
309,81.66243452503524
310,20.143941662500076
311,-134.33376066605263
312,-243.33191394029805
313,-77.70665489136545
314,-8.2804022995153
315,-70.7632869952029
316,-577.5928175288036
317,-137.32416979768485
318,-99.73557039537162
319,-442.5142898411719
320,-183.1916747118067
321,-671.4885555491265
322,60.18134332166652
323,264.0701954598579
324,-334.0313193818071
325,-124.27736218382763
326,-207.6786610426958
327,-320.7113480114845
328,-134.57868694674428
329,195.82272075576023
330,-396.5984271703733
331,-455.5527499851266
332,-62.23320899246517
333,-193.99859709140566
334,-167.2926805541515
335,407.10599200864027
336,55.696046252386886
337,-76.75809446664884
338,-104.87427286736616
339,-3.0155091100977574
340,-143.86231120664826
341,-123.30024765516859
342,-163.6047107824579
343,175.68321188762218
344,-285.7868580207517
345,217.60409060058808
346,-938.2274083524428
347,-59.414585034551116
348,-177.90571135698005
349,170.40807145928983
350,-92.93220971853971
351,-17.26907302807038
352,43.98448841038602
353,-124.14498282492518
354,-131.6657365789317
355,-400.1280252889507
356,-207.05093130602592
357,257.9744123869704
358,-474.5098541337614
359,203.42858991839356
360,-993.1370653712538
361,-291.43757702593973
362,-1013.95093467
363,-39.27208259099975
364,-103.58830195231369
365,-66.75442896670464
366,-204.2139429143263
367,8.653102438473566
368,-49.81194350247581
369,7.772127735588436
370,-322.4608625655379
371,-27.554307323140453
372,-168.4734157796742
373,-394.98333566612956
374,-464.9781373114786
375,-160.10907823107007
376,-225.31617412163627
377,-290.6559084305157
378,72.83449576867223
379,33.65930139729972
380,-320.08926001309356
381,-209.0166741149337
382,-370.11253842599814
383,1.8287291649904616
384,-578.7594484086289
385,-384.07129273451676
386,126.76485064602221
387,-586.9873480008953
388,-419.8765847218608
389,-119.8256852691899
390,145.02433658583772
391,288.5344997001153
392,-219.70137802140806
393,-280.09848904786537
394,129.26903404802184
395,-155.87794722813285
396,-19.406313166906585
397,153.97282432134477
398,-876.9543311050419
399,-273.96649522622823
400,-110.11671424118381
401,-38.390186787987446
402,-86.913683918819
403,81.30976831384304
404,-497.1760557882569
405,-494.93409807871245
406,-50.38688268810699
407,-225.06425323685386
408,-140.58094957234457
409,17.39048553858366
410,32.45548109983969
411,-396.9075714005565
412,220.42081478948984
413,66.63744925055339
414,52.580367503458824
415,11.412603281974565
416,-435.1859020918501
417,-42.16312804641296
418,-285.82824995771665
419,288.0578879530601
420,212.19988101693528
421,-417.9933379430932
422,-195.73838252536575
423,140.87431996284985
424,-55.688389607579744
425,-667.9896991472935
426,-211.484358924394
427,-372.3311807885734
428,89.00688395782464
429,-64.64401586907242
430,-278.1782255577369
431,-162.30072084616756
432,-172.94840804128106
433,190.16831735006346
434,-61.657981963044264
435,-666.3257893363095
436,-201.44644001347046
437,35.79452662960773
438,215.233294010755
439,121.30249661684148
440,-419.01731344072226
441,0.5828836742280559
442,-9.828598907022965
443,-25.048684702192116
444,197.836475908797
445,-307.00290266252574
446,-6.938704826768726
447,-101.50903355273157
448,-272.4652171564486
449,-482.11969554069316
450,-354.62757877550814
451,-7.353142315239617
452,-42.21706997261066
453,-135.42883357974804
454,-276.6585254854137
455,-689.5468386799122
456,-287.4066125943893
457,-66.13251367458753
458,154.38754965360542
459,-320.9959103820237
460,32.662095372116674
461,-0.1709792111068964
462,-80.0297845496172
463,-205.3348066315826
464,-246.68443055942603
465,-169.71500118234843
466,-415.5446508237559
467,159.35181878901616
468,-36.62173211256901
469,-589.7304417483809
470,-131.4914183798638
471,-15.243343573380324
472,-162.86587334294748
473,-196.2992749340575
474,-452.4450732935533
475,237.90254680942178
476,-145.66732204336395
477,213.44756870795203
478,-310.8690477400698
479,65.48106560964287
480,-34.468487859023135
481,144.9266424035992
482,158.75690324437687
483,178.05245412099063
484,-206.69475340059884
485,25.587758551621402
486,-344.27544958370197
487,-94.92345548721863
488,-273.0492522058356
489,-313.6005701672079
490,-363.0133319020691
491,148.81748447830316
492,-50.7818619363913
493,227.31617034152336
494,-655.6974452438667
495,167.35502751900967
496,-266.31698894507
497,-161.08616397535013
498,-257.97072798646167
499,-843.7862063505582
500,-442.402433744478
501,36.05548580938806
502,-101.9760313172094
503,-93.49465648369606
504,-159.451383955888
505,-540.68358703904
506,-288.3205741955789
507,-5.614565825196428
508,232.2527489043609
509,259.3651008727311
510,241.87306404512637
511,-318.0845431550547
512,-620.7209706647064
513,-233.01098701529995
514,47.649142835110496
515,-155.7116886551777
516,-395.27330949991585
517,-173.5415965231819
518,127.80264264555892
519,68.83392764131855
520,34.44189109285095
521,67.30611037412463
522,100.15927645387221
523,-610.0344821267356
524,-594.434154685317
525,-65.21308304139284
526,-536.4393303592906
527,-131.8214025004243
528,-454.34702991865424
529,-72.73081443560707
530,-253.43379174130231
531,36.33521240425958
532,190.32237134633354
533,-388.2518783679752
534,21.342811046776546
535,-466.38955055010075
536,-204.57334467019848
537,205.70203773853578
538,198.40444927471643
539,-452.6692460370046
540,-205.70105906965065
541,-7.4286725256679835
542,-74.4144127618095
543,61.40940006622285
544,0.0
545,50.84858412685355
546,-458.24121098131917
547,204.0488932852881
548,-79.14892498424797
549,69.15470076060731
550,51.555010355638984
551,-922.9870583544757
552,-248.48615997693867
553,-143.08426944297497
554,-49.987067664155
555,-426.7772941683836
556,-358.4994231600891
557,-38.11270537467592
558,-109.7378254607461
559,-208.27484310000995
560,-218.74176439516535
561,-162.37155920282314
562,-165.74635493127715
563,62.07408894549566
564,-328.50402779366055
565,-361.1968648825217
566,-221.20363476007284
567,-16.526896600598963
568,0.45905327588094
569,261.459164443106
570,8.206829426857182
571,-84.96624797493884
572,-125.47741172764205
573,-715.921331877657
574,-737.8880731230789
575,-132.47428978431768
576,-325.8857431134071
577,-67.62987706882672
578,-177.78930732840828
579,9.320497049369946
580,500.74894561281155
581,-58.82427499054771
582,-78.74588610985087
583,121.18638043205947
584,-134.74658622930096
585,-654.1906981420819
586,147.20458058686143
587,13.897673856335306
588,90.33344084723078
589,-152.9152574534528
590,-27.847965557435494
591,52.35567664118602
592,153.61670398467567
593,-72.82004601042718
594,252.18362859369375
595,-905.8075623137731
596,-140.3792286444932
597,-414.55435304952664
598,11.460097507282038
599,-217.17836963555928
600,-47.63544147071877
601,-132.09370272552047
602,-125.66079700608684
603,-25.963740109782727
604,-216.71885580961475
605,190.12076555599805
606,-253.582664549357
607,-470.1520718633376
608,-344.7265008022281
609,-125.06421196746705
610,-331.87036091469616
611,-141.82201685619725
612,-109.13516691816274
613,-119.67456727957521
614,-39.08757472177497
615,249.97344883853688
616,-118.97021352607594
617,-263.5100514450195
618,-304.98816884060386
619,-6.050937010445678
620,-276.5977328770201
621,45.141678013907814
622,-430.5772351742869
623,130.25098435234855
624,-225.09695229136858
625,-381.28467700602204
626,-453.4593772398471
627,-341.2997204853466
628,-174.49309295455387
629,-116.75574489845188
630,-98.51698371149782
631,-82.0038748284275
632,-85.86892609957053
633,-269.8680602103622
634,-455.2544286814377
635,-639.1403250453448
636,111.01662906543397
637,60.823695522855324
638,-141.67023682586617
639,162.8754873255249
640,-115.15973743746802
641,-571.6099843590109
642,-269.67071450811494
643,4.270795877163709
644,-3.6993683857673947
645,-414.92480800692493
646,433.7799003164751
647,-251.99647256160335
648,123.39529367454149
649,-292.18556789796395
650,-31.66684668470387
651,-487.7196389013707
652,94.66278415122805
653,-307.2175189921576
654,-55.99897305671163
655,-311.8217531153587
656,-37.44767108285542
657,-36.473780404641495
658,234.79279764256242
659,24.119121967598492
660,-205.11046118185752
661,-48.40939585257773
662,-671.7822137834215
663,-42.66000399626603
664,-203.68379222237903
665,-83.71677565242568
666,606.9035476569512
667,63.976160708112445
668,-327.0764377340549
669,-263.3514495168715
670,-236.13789167202793
671,-386.9730459789084
672,-313.9765517253692
673,-424.47828581971226
674,-168.49011071947925
675,-33.749569209762896
676,-210.00092716957832
677,0.0
678,142.57927629825116
679,-13.074786030220162
680,-135.80072775609503
681,-34.48345573608973
682,-40.910201598422894
683,-46.475143154267755
684,296.3851512215454
685,-126.51008010772135
686,-194.24441568784553
687,-25.15990754254852
688,-568.0638064381443
689,27.2608793638772
690,-241.10837823329712
691,-58.98564021907721
692,-300.22084242613477
693,-448.5695445084637
694,76.81445428068038
695,-200.8888865927397
696,-582.7985300350501
697,-1034.4003937309326
698,-217.12615477210002
699,-572.1001823329419
700,-401.72912758501303
701,-231.1036189269519
702,259.20937738248057
703,-462.12733241787134
704,-147.91353984099658
705,-420.4048356447958
706,-637.1744670989211
707,112.17589114424192
708,-177.28500500877985
709,-100.66691776146165
710,247.14146892877878
711,226.2790115983241
712,45.48127611704572
713,-210.53815881875326
714,134.6501585597373
715,-279.0852789079726
716,-252.0578408575764
717,21.705724496883573
718,-619.721864870511
719,-138.51817462191468
720,-353.6635323549034
721,-31.52016148945122
722,398.7978991365518
723,188.46975114679447
724,73.46303146795341
725,6.281384748513324
726,-245.0965690776919
727,-192.026003600302
728,-107.70403637994325
729,167.68305430179993
730,-103.92473377376443
731,-163.93544329687174
732,-1019.46325838108
733,-92.28859100467604
734,30.455715154984382
735,-615.2615526421811
736,-444.8561869145148
737,211.37359663410118
738,-223.18889337792515
739,-295.60066175698194
740,-443.3074146194277
741,-12.685736364004537
742,-396.7813806831335
743,-202.64968462335102
744,-118.67367685388346
745,-158.02100181152184
746,-471.69658407033654
747,-473.3274494142582
748,-110.49212011176566
749,68.59881683385709
750,-116.22498973454614
751,-318.2934601776496
752,-8.394848990316818
753,214.4587063725586
754,139.18168334164955
755,114.17036076336596
756,-3.4758864674115117
757,-23.346837079720036
758,-1327.7319828933762
759,-289.54120457035987
760,-268.22948065287545
761,-400.5780978385917
762,-117.19329624323908
763,88.51760708402077
764,-289.67211592593463
765,140.22575033580262
766,304.9140778491242
767,-78.27198009441923
768,-156.71252151211152
769,3.834827673220097
770,-145.32985398427016
771,-39.47167347480703
772,-123.41221888937832
773,-330.079224148646
774,79.58437506937004
775,-21.136024068225712
776,-447.5315222338952
777,-391.55321636128707
778,-328.0762343533456
779,-486.38456183578813
780,351.3949778791868
781,-2.27223887622532
782,-19.447417260081778
783,-1074.5788964158305
784,-1271.751546976724
785,-431.5894090765366
786,-79.37373098403667
787,162.63398638593114
788,-321.0554940465003
789,-1191.7455958928974
790,143.54804335700769
791,84.63367326027064
792,-208.15982072162896
793,-181.33289465516717
794,-177.06704969118704
795,-436.30359952741924
796,-200.12212830562433
797,-130.87606592615282
798,-188.60636180940614
799,-687.0106470484932
800,7.744667438047025
801,172.0779684211005
802,-107.75887062188914
803,-126.49145661452502
804,-697.5781409637846
805,272.1928017938365
806,141.1943446882853
807,-993.8293872543419
808,132.90237106842235
809,-330.16954952986714
810,-184.26838319171657
811,203.72449333424856
812,-245.1664575498413
813,22.524237097394636
814,-154.90638808461583
815,-110.10154487346439
816,-86.72307376125168
817,-196.85878569255848
818,1.1236270176378464
819,-210.36165300688333
820,-79.76122629378769
821,-241.5748578789534
822,-336.6035490557018
823,140.3045043966761
824,-252.94370890488716
825,94.35841812795461
826,-195.76641851048666
827,51.67659557242611
828,-40.143328173791595
829,-350.4876366851613
830,-104.88837721306354
831,-322.93183257431417
832,-204.20352296913762
833,-601.0699327077609
834,-91.4171151468524
835,307.55965012064524
836,-662.8091441882705
837,-240.75145193401673
838,-489.5199290999346
839,-441.12417704299065
840,-77.60970910298026
841,0.0
842,-311.7102424312126
843,23.697948934447634
844,-312.7233374335894
845,32.507523257025085
846,-76.44290551688108
847,-85.56818690804784
848,-146.268109601314
849,90.95996163998376
850,-273.12558837887525
851,170.6299990211811
852,23.41505605788895
853,-662.5918796957731
854,-145.25892927447765
855,-484.1113442906777
856,-361.9086450057963
857,-197.73734250760978
858,239.6986920574134
859,213.3429662747597
860,165.49049058657528
861,-86.41985911313719
862,99.76101578638483
863,-23.87641208408783
864,0.449842274609188
865,235.17914157715447
866,-77.78915092150558
867,251.77609935617667
868,502.247114969662
869,310.4651453343035
870,553.7902661611636
871,125.81824755907584
872,246.150653035728
873,321.4518549449754
874,-185.13070561702642
875,-22.044459068652255
876,-225.23200859751563
877,-314.6246608023528
878,-37.124710350764616
879,109.90739423728324
880,309.7011503475696
881,-248.3232979607025
882,-220.30677107999395
883,118.98443300928919
884,-281.4269457062838
885,188.9061223320437
886,-322.04815213980544
887,29.02950674556948
888,-171.29906312605797
889,341.7470297346061
890,-27.486203482487436
891,203.7825226422606
892,441.9254190161172
893,137.52957512604493
894,121.47387880925402
895,110.66430826678946
896,-50.11625195699132
897,-387.39088002409824
898,106.31700351031226
899,-117.8538401719396
900,201.39117400583996
901,-20.716578097813308
902,421.8757174103787
903,-135.51846813587377
904,-566.5110043300008
905,77.87550405842825
906,319.79508365997697
907,-415.36837528691774
908,23.34562813580312
909,291.522203100124
910,-162.42075170649008
911,479.58540367828647
912,258.2069326003242
913,-128.83689416648178
914,-302.4614184854884
915,146.12677830055054
916,-200.4646624154176
917,382.7685693109013
918,-104.83990431887094
919,-168.33145122257332
920,91.57905606296139
921,-163.27006359250356
922,-828.1505316917593
923,213.18810631587837
924,312.26388117640283
925,-138.7599058365402
926,170.54894220998966
927,-126.12696002357441
928,437.3173853548914
929,71.54069550253877
930,-63.45637239259589
931,188.0999294457336
932,-45.89870718092993
933,215.58348476535542
934,-273.4383018720512
935,260.8948754776953
936,12.177346662561776
937,-204.42234181809968
938,64.0033331618641
939,37.379336967170616
940,-33.508816664022476
941,-71.50609667901175
942,-168.05368196547207
943,-246.9605303225468
944,-16.55832914243882
945,-252.48517374782776
946,193.97171248144372
947,-389.7735933468266
948,-135.81558049564572
949,-27.245220661715223
950,-300.24697864224333
951,183.02351636983929
952,-155.6877976206291
953,188.772908226151
954,-127.6483295898781
955,-419.128133299773
956,145.28385654666934
957,-81.26820367060425
958,197.04778392490326
959,42.58314970440485
960,576.9825311257921
961,152.11778623397188
962,297.02416443477324
963,-77.2108727479134
964,200.05742102169026
965,306.2185859042361
966,235.3308352543486
967,-29.32707965540502
968,-293.54378760424174
969,501.0451944412143
970,4.008627753466468
971,363.01857065904244
972,210.61190439768524
973,-157.6225972221396
974,42.58752493000893
975,4.390654031212382
976,-239.3130965166747
977,-5.594877309978058
978,194.77450881103485
979,-20.68347606199295
980,-300.44892984512654
981,447.0163394190145
982,146.90602900814076
983,-470.07435404010715
984,460.8650798310936
985,-169.44195256339893
986,-353.77849716452647
987,-42.55609238816908
988,57.51061350292203
989,-77.80953026181933
990,168.4798059118065
991,88.39009228516495
992,-241.31240191146642
993,207.93040922120437
994,458.824382499337
995,8.098772868187941
996,204.41255512924846
997,52.01757532575478
998,163.7085648217969
999,186.31921262487216
1000,232.71905584374335
1001,-110.55576237367767
1002,425.14205359885784
1003,-125.1810765461024
1004,124.12388387513707
1005,283.37484220022753
1006,-29.60709409406628
1007,-616.0730994229804
1008,-228.0766536340224
1009,-29.4726134754987
1010,-4.740787217054854
1011,-104.24078625490142
1012,-68.59847142130938
1013,205.56237593175283
1014,205.23734272437588
1015,557.4161768117888
1016,134.2997375301051
1017,-28.163442350993
1018,153.37629685148295
1019,-404.21730687230297
1020,-700.0823243657842
1021,20.342323602390433
1022,-81.99990258412906
1023,39.931072163235655
1024,567.2408610432713
1025,-61.5115270428234
1026,146.65514436100142
1027,-23.629096699941286
1028,140.21014920239858
1029,285.68047095606295
1030,205.1128215009334
1031,-122.83241514370052
1032,57.31349807570653
1033,-121.15477518394576
1034,242.13552001261337
1035,105.02193673150394
1036,-436.92004578753125
1037,215.6730617527232
1038,144.26776796887918
1039,32.81626450590262
1040,-104.62842548654731
1041,171.68937930494846
1042,214.53020676993057
1043,20.295347495904497
1044,43.67413523628593
1045,220.04132153709364
1046,-312.8329483487232
1047,-152.6204190596198
1048,-298.3894075295207
1049,-444.8218183660196
1050,-735.21774628564
1051,-275.01257712690955
1052,49.18525000344899
1053,-147.72647016204309
1054,-158.71438871663196
1055,-552.9414148252138
1056,124.93848180010764
1057,-366.94942302052056
1058,-1224.8518918013444
1059,-214.75190405679007
1060,536.9507136361466
1061,-303.19864399977627
1062,276.2214634750691
1063,-1000.6578479096394
1064,292.5164155498937
1065,-95.19201374304816
1066,-576.3688481660616
1067,-146.68381360245974
1068,358.33034371799454
1069,177.0084446955955
1070,-379.5607805492557
1071,55.06163853979497
1072,-3.2793467277755037
1073,150.23678463676424
1074,269.44763557106467
1075,-330.72623941922865
1076,-27.474229180834158
1077,332.4015478442865
1078,-7.376745505998481
1079,288.430991073324
1080,405.2933820958754
1081,211.38712529221905
1082,451.1471280768476
1083,408.53346693073007
1084,129.95732611805352
1085,-120.49624616177344
1086,-102.8735570380047
1087,-219.8076499485809
1088,-161.7129438275139
1089,362.98886517994106
1090,-138.37226660489432
1091,-44.80415238605605
1092,254.00550707648836
1093,-283.2463487324866
1094,-29.824128311531936
1095,837.6260038375265
1096,269.6010563109973
1097,279.42620109254335
1098,125.98611805725353
1099,132.49484183090527
1100,-337.98157241471387
1101,-107.95431655512414
1102,179.82338425300085
1103,-108.13082236699408
1104,102.55292784061082
1105,308.5576045396816
1106,-414.36201582922087
1107,-7.653766369246423
1108,404.7024963642925
1109,-208.74788558407238
1110,481.5354877850323
1111,242.02389419095132
1112,-57.084086575281965
1113,2569.7912915830284
1114,-415.3396484767014
1115,-212.6403971527568
1116,108.50444360607952
1117,68.58056753758743
1118,361.6969646828199
1119,30.150715875373493
1120,10.34395442817749
1121,95.9815116895532
1122,118.26482353493357
1123,263.82518282602933
1124,67.31008261842308
1125,-218.06826749592642
1126,62.84015640751568
1127,-122.70124472871497
1128,83.31131889019474
1129,-61.78906602489288
1130,-136.2004276425311
1131,-435.2222855468735
1132,135.38456320488567
1133,-131.17766864904473
1134,-626.3792887459437
1135,-82.28682527374413
1136,-40.40371166599243
1137,244.63429195136584
1138,158.14598358502792
1139,264.4867629923729
1140,11.411624613089442
1141,-412.39909388945256
1142,-69.83222747290262
1143,-44.20445863450705
1144,-146.5982088593904
1145,-112.96964917883514
1146,142.6558427463226
1147,-205.35161670890358
1148,66.95286847535294
1149,-608.3449542184645
1150,-774.554421023058
1151,-186.68350772516996
1152,-669.5009941809562
1153,-216.16798036480603
1154,-203.76507930860222
1155,528.9707626843643
1156,-99.93642779185376
1157,260.0058987174553
1158,-71.66936167655355
1159,-297.94756731226636
1160,-66.31702154381232
1161,144.4821540234792
1162,180.89088173163896
1163,259.17155470850844
1164,-72.91169547308111
1165,291.19555796752445
1166,137.27874804766353
1167,91.39909612561453
1168,-0.8430368913971013
1169,131.82652611988172
1170,108.22379591108083
1171,46.37088613362312
1172,-450.5907836000338
1173,-249.4968946602396
1174,142.75238555340215
1175,-326.0107248869132
1176,42.540663961038895
1177,-358.9332613199886
1178,177.31603456931407
1179,284.82609301935
1180,-91.54399668937079
1181,-313.63321165296463
1182,-47.8349747857681
1183,-299.95527774571855
1184,-113.82224248405169
1185,257.43096331193703
1186,206.44317792836412
1187,-213.06439105504714
1188,180.2548620938245
1189,121.00791728241927
1190,-50.15747118768241
1191,719.6619770628736
1192,215.5400779218623
1193,-116.41346984806937
1194,-84.11774205153664
1195,206.51721135108582
1196,-26.727850234032502
1197,86.23218496222525
1198,-758.0816390549305
1199,196.43968513469378
1200,-125.9425960762445
1201,334.73872427947765
1202,-751.9639222852647
1203,-216.3560574970236
1204,-61.40191612768955
1205,330.2517577162175
1206,66.9120522259675
1207,-269.6630002945498
1208,64.74038596987812
1209,118.34317461450141
1210,-542.001278339722
1211,418.2220586184224
1212,2.4823648427371623
1213,278.7310007715579
1214,-288.24659834161514
1215,320.56287818473544
1216,-876.0023741236063
1217,-595.1097816286
1218,-1030.707818458603
1219,227.67200283440275
1220,92.99703213998966
1221,-45.99789815087511
1222,-92.37125974109
1223,323.65996222484614
1224,66.69179415805672
1225,-171.18024120965237
1226,-79.97307932303798
1227,-6.7976038010370745
1228,116.09085452852625
1229,-235.1386707403167
1230,-222.4900662251889
1231,97.99025836064847
1232,89.69022511467274
1233,-173.52144745789994
1234,330.9333718103272
1235,219.92313287702547
1236,-77.60078594549825
1237,0.5165644650714415
1238,-127.62435220219257
1239,244.31720323258577
1240,-392.4964804602724
1241,-179.75021436164837
1242,336.29791651975347
1243,-469.8532324408272
1244,-302.7419510429712
1245,-2.691109159058242
1246,331.28811049680553
1247,405.6683849851516
1248,-15.380357217297634
1249,-37.61047553033364
1250,371.7572202718274
1251,-593.6808099188036
1252,97.72820537446712
1253,271.81987137984646
1254,-561.9479894374907
1255,-114.12223328172107
1256,49.72777797835518
1257,187.3429002787115
1258,155.57473258001835
1259,241.15408782710819
1260,-380.0414221093673
1261,-237.590754416373
1262,234.17721491381963
1263,-65.2198185860728
1264,56.0036936948634
1265,61.532079089411
1266,290.5547025540423
1267,-81.90053890791003
1268,337.5549303495579
1269,115.56841805014407
1270,262.1132031021583
1271,171.25646224517612
1272,-192.69742802425478
1273,200.32477033360286
1274,-265.0716615731292
1275,530.5460741768657
1276,328.70367624622577
1277,195.41806995614058
1278,46.74980369843981
1279,257.57091296250974
1280,140.89700205348154
1281,-481.7262130801155
1282,-51.64049996119243
1283,606.7869133533477
1284,-348.08016879651507
1285,131.9410303794412
1286,36.82765555975062
1287,-141.54407489282212
1288,23.636695775990482
1289,210.92490573465096
